Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
10000000000,1,1,1,20000,50,480,0.006706291,1,2.194537267
,,,,,,,0.000141007,2,2.194537267
,,,,,,,0.031309186,3,2.194537267
,,,,,,,0.000908085,4,2.194537267
,,,,,,,0.002351996,5,2.194537267
,,,,,,,0.000101525,6,2.194537267
,,,,,,,0.017225411,7,2.194537267
,,,,,,,0.003959476,8,2.194537267
,,,,,,,0.000360978,9,2.194537267
,,,,,,,0.000129726,10,2.194537267
,,,,,,,0.00181617,11,2.194537267
,,,,,,,0.004534784,12,2.194537267
,,,,,,,0.014935458,13,2.194537267
,,,,,,,0.001302904,14,2.194537267
,,,,,,,0.000135367,15,2.194537267
,,,,,,,3.95E-05,16,2.194537267
,,,,,,,0.019301033,17,2.194537267
,,,,,,,0.000355338,18,0
,,,,,,,0.001759767,19,0
,,,,,,,0.000468143,20,0
,,,,,,,0.016424491,21,0
,,,,,,,0.004467101,22,0
,,,,,,,3.95E-05,23,0
,,,,,,,0.00020305,24,0
,,,,,,,0.003198038,25,0
,,,,,,,0.000507625,26,0
,,,,,,,5.08E-05,27,0
,,,,,,,0.021630468,28,0
,,,,,,,0.001116775,29,0
,,,,,,,0.00060915,30,0
,,,,,,,0.004551705,31,0
,,,,,,,0.004890121,32,0
,,,,,,,9.02E-05,33,0
,,,,,,,0.008398375,34,0
,,,,,,,0.014873414,35,0
,,,,,,,9.59E-05,36,0
,,,,,,,0.00587153,37,0
,,,,,,,0.020367046,38,0
,,,,,,,0.003068312,39,0
,,,,,,,0.000186129,40,0
,,,,,,,0.020383967,41,0
,,,,,,,0.005578235,42,0
,,,,,,,0.001838731,43,0
,,,,,,,0.000225611,44,0
,,,,,,,3.95E-05,45,0
,,,,,,,0.011415924,46,0
,,,,,,,0.026300619,47,0
,,,,,,,0.018725725,48,0
,,,,,,,479.69568,49,0
,,,,,,,0.001329878,50,0
,,,,,,,,51,0
,,,,,,,,52,0
,,,,,,,,53,0
,,,,,,,,54,0
,,,,,,,,55,0
,,,,,,,,56,0
,,,,,,,,57,0
,,,,,,,,58,0
,,,,,,,,59,0
,,,,,,,,60,0
,,,,,,,,61,0
,,,,,,,,62,0
,,,,,,,,63,0
,,,,,,,,64,0
,,,,,,,,65,0
,,,,,,,,66,0
,,,,,,,,67,0
,,,,,,,,68,0
,,,,,,,,69,0
,,,,,,,,70,0
,,,,,,,,71,0
,,,,,,,,72,0
,,,,,,,,73,0
,,,,,,,,74,0
,,,,,,,,75,0
,,,,,,,,76,0
,,,,,,,,77,0
,,,,,,,,78,0
,,,,,,,,79,0
,,,,,,,,80,0
,,,,,,,,81,0
,,,,,,,,82,0
,,,,,,,,83,0
,,,,,,,,84,0
,,,,,,,,85,0
,,,,,,,,86,0
,,,,,,,,87,0
,,,,,,,,88,0
,,,,,,,,89,0
,,,,,,,,90,0
,,,,,,,,91,0
,,,,,,,,92,0
,,,,,,,,93,0
,,,,,,,,94,0
,,,,,,,,95,0
,,,,,,,,96,0
,,,,,,,,97,0
,,,,,,,,98,0
,,,,,,,,99,0
,,,,,,,,100,0
,,,,,,,,101,0
,,,,,,,,102,0
,,,,,,,,103,0
,,,,,,,,104,0
,,,,,,,,105,0
,,,,,,,,106,0
,,,,,,,,107,0
,,,,,,,,108,0
