Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
10000000000,1,1,1,20000,10,480,0.053526243,1,1.40273119
,,,,,,,0.000750157,2,1.375802468
,,,,,,,0.004292252,3,1.334560967
,,,,,,,0.209699915,4,1.258833365
,,,,,,,0.000344057,5,1.230266898
,,,,,,,0.009972012,6,1.214892224
,,,,,,,0.022504711,7,1.1903055
,,,,,,,0.001900774,8,1.133861347
,,,,,,,479.69568,9,1.102227153
,,,,,,,0.001329878,10,1.078056458
,,,,,,,,11,1.060644504
,,,,,,,,12,1.032985731
,,,,,,,,13,1.033538393
,,,,,,,,14,1.018219296
,,,,,,,,15,0.997443906
,,,,,,,,16,0
,,,,,,,,17,0
,,,,,,,,18,0
,,,,,,,,19,0
,,,,,,,,20,0
,,,,,,,,21,0
,,,,,,,,22,0
,,,,,,,,23,0
,,,,,,,,24,0
,,,,,,,,25,0
,,,,,,,,26,0
,,,,,,,,27,0
,,,,,,,,28,0
,,,,,,,,29,0
,,,,,,,,30,0
,,,,,,,,31,0
,,,,,,,,32,0
,,,,,,,,33,0
,,,,,,,,34,0
,,,,,,,,35,0
,,,,,,,,36,0
,,,,,,,,37,0
,,,,,,,,38,0
,,,,,,,,39,0
,,,,,,,,40,0
,,,,,,,,41,0
,,,,,,,,42,0
,,,,,,,,43,0
,,,,,,,,44,0
,,,,,,,,45,0
,,,,,,,,46,0
,,,,,,,,47,0
,,,,,,,,48,0
,,,,,,,,49,0
,,,,,,,,50,0
,,,,,,,,51,0
,,,,,,,,52,0
,,,,,,,,53,0
,,,,,,,,54,0
,,,,,,,,55,0
,,,,,,,,56,0
,,,,,,,,57,0
,,,,,,,,58,0
,,,,,,,,59,0
,,,,,,,,60,0
,,,,,,,,61,0
,,,,,,,,62,0
,,,,,,,,63,0
,,,,,,,,64,0
,,,,,,,,65,0
,,,,,,,,66,0
,,,,,,,,67,0
,,,,,,,,68,0
,,,,,,,,69,0
,,,,,,,,70,0
,,,,,,,,71,0
,,,,,,,,72,0
,,,,,,,,73,0
,,,,,,,,74,0
,,,,,,,,75,0
,,,,,,,,76,0
,,,,,,,,77,0
,,,,,,,,78,0
,,,,,,,,79,0
,,,,,,,,80,0
,,,,,,,,81,0
,,,,,,,,82,0
,,,,,,,,83,0
,,,,,,,,84,0
,,,,,,,,85,0
,,,,,,,,86,0
,,,,,,,,87,0
,,,,,,,,88,0
,,,,,,,,89,0
,,,,,,,,90,0
,,,,,,,,91,0
,,,,,,,,92,0
,,,,,,,,93,0
,,,,,,,,94,0
,,,,,,,,95,0
,,,,,,,,96,0
,,,,,,,,97,0
,,,,,,,,98,0
,,,,,,,,99,0
,,,,,,,,100,0
,,,,,,,,101,0
,,,,,,,,102,0
,,,,,,,,103,0
,,,,,,,,104,0
,,,,,,,,105,0
,,,,,,,,106,0
,,,,,,,,107,0
,,,,,,,,108,0
,,,,,,,,109,0
,,,,,,,,110,0
,,,,,,,,111,0
,,,,,,,,112,0
,,,,,,,,113,0
,,,,,,,,114,0
,,,,,,,,115,0
,,,,,,,,116,0
,,,,,,,,117,0
,,,,,,,,118,0
,,,,,,,,119,0
,,,,,,,,120,0
,,,,,,,,121,0
,,,,,,,,122,0
,,,,,,,,123,0
,,,,,,,,124,0
,,,,,,,,125,0
,,,,,,,,126,0
,,,,,,,,127,0
,,,,,,,,128,0
,,,,,,,,129,0
,,,,,,,,130,0
,,,,,,,,131,0
,,,,,,,,132,0
,,,,,,,,133,0
,,,,,,,,134,0
,,,,,,,,135,0
,,,,,,,,136,0
,,,,,,,,137,0
,,,,,,,,138,0
,,,,,,,,139,0
,,,,,,,,140,0
,,,,,,,,141,0
,,,,,,,,142,0
,,,,,,,,143,0
,,,,,,,,144,0
,,,,,,,,145,0
,,,,,,,,146,0
,,,,,,,,147,0
,,,,,,,,148,0
,,,,,,,,149,0
,,,,,,,,150,0
,,,,,,,,151,0
,,,,,,,,152,0
,,,,,,,,153,0
,,,,,,,,154,0
,,,,,,,,155,0
,,,,,,,,156,0
,,,,,,,,157,0
,,,,,,,,158,0
,,,,,,,,159,0
,,,,,,,,160,0
,,,,,,,,161,0
,,,,,,,,162,0
,,,,,,,,163,0
,,,,,,,,164,0
,,,,,,,,165,0
,,,,,,,,166,0
,,,,,,,,167,0
,,,,,,,,168,0
,,,,,,,,169,0
,,,,,,,,170,0
,,,,,,,,171,0
,,,,,,,,172,0
,,,,,,,,173,0
,,,,,,,,174,0
,,,,,,,,175,0
,,,,,,,,176,0
,,,,,,,,177,0
