Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
10000000000,1,1,1,20000,20,480,0.02348612,1,1.459583097
,,,,,,,0.00041174,2,1.450863001
,,,,,,,0.002594528,3,1.346716507
,,,,,,,0.049442681,4,1.249203936
,,,,,,,0.000163568,5,1.226079159
,,,,,,,0.003085232,6,1.177767573
,,,,,,,0.007123672,7,1.15495165
,,,,,,,0.001607479,8,1.126891899
,,,,,,,0.000191769,9,1.039108474
,,,,,,,0.041044307,10,0.999005073
,,,,,,,0.001060372,11,0.966127679
,,,,,,,0.013937128,12,0.907017558
,,,,,,,0.064428901,13,0.890338122
,,,,,,,0.000265093,14,0.89106242
,,,,,,,0.004799877,15,0.853410196
,,,,,,,0.000693754,16,0.835036682
,,,,,,,0.07797685,17,0.835496822
,,,,,,,0.010677047,18,0
,,,,,,,479.69568,19,0
,,,,,,,0.001329878,20,0
,,,,,,,,21,0
,,,,,,,,22,0
,,,,,,,,23,0
,,,,,,,,24,0
,,,,,,,,25,0
,,,,,,,,26,0
,,,,,,,,27,0
,,,,,,,,28,0
,,,,,,,,29,0
,,,,,,,,30,0
,,,,,,,,31,0
,,,,,,,,32,0
,,,,,,,,33,0
,,,,,,,,34,0
,,,,,,,,35,0
,,,,,,,,36,0
,,,,,,,,37,0
,,,,,,,,38,0
,,,,,,,,39,0
,,,,,,,,40,0
,,,,,,,,41,0
,,,,,,,,42,0
,,,,,,,,43,0
,,,,,,,,44,0
,,,,,,,,45,0
,,,,,,,,46,0
,,,,,,,,47,0
,,,,,,,,48,0
,,,,,,,,49,0
,,,,,,,,50,0
,,,,,,,,51,0
,,,,,,,,52,0
,,,,,,,,53,0
,,,,,,,,54,0
,,,,,,,,55,0
,,,,,,,,56,0
,,,,,,,,57,0
,,,,,,,,58,0
,,,,,,,,59,0
,,,,,,,,60,0
,,,,,,,,61,0
,,,,,,,,62,0
,,,,,,,,63,0
,,,,,,,,64,0
,,,,,,,,65,0
,,,,,,,,66,0
,,,,,,,,67,0
,,,,,,,,68,0
