Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
10000000000,1,1,1,20000,100,480,0.003096513,1,2.194537267
,,,,,,,5.64E-05,2,2.194537267
,,,,,,,0.006903701,3,2.194537267
,,,,,,,0.000902445,4,2.194537267
,,,,,,,3.38E-05,5,2.194537267
,,,,,,,0.003107793,6,2.194537267
,,,,,,,0.00019741,7,2.194537267
,,,,,,,0.000716315,8,2.194537267
,,,,,,,6.20E-05,9,2.194537267
,,,,,,,0.007969714,10,2.194537267
,,,,,,,0.006063299,11,2.194537267
,,,,,,,0.000152288,12,2.194537267
,,,,,,,0.000479424,13,2.194537267
,,,,,,,0.001314185,14,2.194537267
,,,,,,,0.002109464,15,2.194537267
,,,,,,,2.26E-05,16,2.194537267
,,,,,,,0.004997287,17,2.194537267
,,,,,,,0.004173806,18,2.194537267
,,,,,,,7.90E-05,19,0
,,,,,,,4.51E-05,20,0
,,,,,,,0.005820767,21,0
,,,,,,,0.000941927,22,0
,,,,,,,0.000180489,23,0
,,,,,,,0.00486192,24,0
,,,,,,,2.82E-05,25,0
,,,,,,,0.000716315,26,0
,,,,,,,0.000174849,27,0
,,,,,,,0.001917695,28,0
,,,,,,,0.000947567,29,0
,,,,,,,0.015296435,30,0
,,,,,,,0.000225611,31,0
,,,,,,,0.000191769,32,0
,,,,,,,6.77E-05,33,0
,,,,,,,0.007856908,34,0
,,,,,,,0.00120702,35,0
,,,,,,,0.000721956,36,0
,,,,,,,4.51E-05,37,0
,,,,,,,0.003609778,38,0
,,,,,,,0.003778987,39,0
,,,,,,,0.000524546,40,0
,,,,,,,0.00161312,41,0
,,,,,,,0.000682474,42,0
,,,,,,,0.000253813,43,0
,,,,,,,0.010175062,44,0
,,,,,,,0.009684358,45,0
,,,,,,,0.000174849,46,0
,,,,,,,0.010660126,47,0
,,,,,,,0.004472741,48,0
,,,,,,,4.51E-05,49,0
,,,,,,,3.38E-05,50,0
,,,,,,,0.00688678,51,0
,,,,,,,0.002335075,52,0
,,,,,,,0.000851682,53,0
,,,,,,,0.006768334,54,0
,,,,,,,5.08E-05,55,0
,,,,,,,0.014563199,56,0
,,,,,,,0.000315856,57,0
,,,,,,,0.018330905,58,0
,,,,,,,0.002972427,59,0
,,,,,,,0.006604766,60,0
,,,,,,,0.002357636,61,0
,,,,,,,0.003987677,62,0
,,,,,,,0.000180489,63,0
,,,,,,,0.002267392,64,0
,,,,,,,0.003310843,65,0
,,,,,,,0.004410698,66,0
,,,,,,,2.26E-05,67,0
,,,,,,,0.000107165,68,0
,,,,,,,7.33E-05,69,0
,,,,,,,0.011156471,70,0
,,,,,,,0.005499272,71,0
,,,,,,,0.00019741,72,0
,,,,,,,1.69E-05,73,0
,,,,,,,0.00061479,74,0
,,,,,,,0.002899103,75,0
,,,,,,,0.003169837,76,0
,,,,,,,0.013480266,77,0
,,,,,,,7.33E-05,78,0
,,,,,,,1.69E-05,79,0
,,,,,,,0.000219971,80,0
,,,,,,,0.00020305,81,0
,,,,,,,0.010338631,82,0
,,,,,,,5.08E-05,83,0
,,,,,,,0.000462503,84,0
,,,,,,,8.46E-05,85,0
,,,,,,,0.007473369,86,0
,,,,,,,0.009193654,87,0
,,,,,,,0.000479424,88,0
,,,,,,,0.00163004,89,0
,,,,,,,0.006525802,90,0
,,,,,,,0.000304575,91,0
,,,,,,,0.009086489,92,0
,,,,,,,0.009052647,93,0
,,,,,,,4.51E-05,94,0
,,,,,,,0.000930646,95,0
,,,,,,,0.001562357,96,0
,,,,,,,0.002380198,97,0
,,,,,,,5.08E-05,98,0
,,,,,,,479.69568,99,0
,,,,,,,0.001329878,100,0
,,,,,,,,101,0
,,,,,,,,102,0
,,,,,,,,103,0
,,,,,,,,104,0
,,,,,,,,105,0
,,,,,,,,106,0
,,,,,,,,107,0
,,,,,,,,108,0
,,,,,,,,109,0
,,,,,,,,110,0
,,,,,,,,111,0
,,,,,,,,112,0
,,,,,,,,113,0
,,,,,,,,114,0
,,,,,,,,115,0
,,,,,,,,116,0
,,,,,,,,117,0
,,,,,,,,118,0
,,,,,,,,119,0
,,,,,,,,120,0
,,,,,,,,121,0
,,,,,,,,122,0
,,,,,,,,123,0
,,,,,,,,124,0
,,,,,,,,125,0
,,,,,,,,126,0
,,,,,,,,127,0
,,,,,,,,128,0
,,,,,,,,129,0
,,,,,,,,130,0
,,,,,,,,131,0
,,,,,,,,132,0
,,,,,,,,133,0
,,,,,,,,134,0
,,,,,,,,135,0
,,,,,,,,136,0
,,,,,,,,137,0
,,,,,,,,138,0
,,,,,,,,139,0
,,,,,,,,140,0
,,,,,,,,141,0
,,,,,,,,142,0
,,,,,,,,143,0
,,,,,,,,144,0
,,,,,,,,145,0
,,,,,,,,146,0
,,,,,,,,147,0
,,,,,,,,148,0
,,,,,,,,149,0
,,,,,,,,150,0
,,,,,,,,151,0
,,,,,,,,152,0
,,,,,,,,153,0
,,,,,,,,154,0
,,,,,,,,155,0
,,,,,,,,156,0
,,,,,,,,157,0
,,,,,,,,158,0
,,,,,,,,159,0
,,,,,,,,160,0
,,,,,,,,161,0
,,,,,,,,162,0
,,,,,,,,163,0
,,,,,,,,164,0
,,,,,,,,165,0
,,,,,,,,166,0
,,,,,,,,167,0
,,,,,,,,168,0
,,,,,,,,169,0
,,,,,,,,170,0
,,,,,,,,171,0
,,,,,,,,172,0
,,,,,,,,173,0
,,,,,,,,174,0
,,,,,,,,175,0
,,,,,,,,176,0
,,,,,,,,177,0
,,,,,,,,178,0
,,,,,,,,179,0
,,,,,,,,180,0
,,,,,,,,181,0
,,,,,,,,182,0
,,,,,,,,183,0
,,,,,,,,184,0
,,,,,,,,185,0
,,,,,,,,186,0
,,,,,,,,187,0
,,,,,,,,188,0
,,,,,,,,189,0
,,,,,,,,190,0
,,,,,,,,191,0
,,,,,,,,192,0
,,,,,,,,193,0
,,,,,,,,194,0
,,,,,,,,195,0
,,,,,,,,196,0
,,,,,,,,197,0
,,,,,,,,198,0
,,,,,,,,199,0
,,,,,,,,200,0
,,,,,,,,201,0
,,,,,,,,202,0
,,,,,,,,203,0
,,,,,,,,204,0
,,,,,,,,205,0
,,,,,,,,206,0
,,,,,,,,207,0
,,,,,,,,208,0
,,,,,,,,209,0
,,,,,,,,210,0
,,,,,,,,211,0
,,,,,,,,212,0
,,,,,,,,213,0
,,,,,,,,214,0
,,,,,,,,215,0
,,,,,,,,216,0
,,,,,,,,217,0
,,,,,,,,218,0
,,,,,,,,219,0
,,,,,,,,220,0
,,,,,,,,221,0
,,,,,,,,222,0
,,,,,,,,223,0
,,,,,,,,224,0
,,,,,,,,225,0
,,,,,,,,226,0
,,,,,,,,227,0
,,,,,,,,228,0
,,,,,,,,229,0
,,,,,,,,230,0
,,,,,,,,231,0
,,,,,,,,232,0
,,,,,,,,233,0
,,,,,,,,234,0
,,,,,,,,235,0
,,,,,,,,236,0
,,,,,,,,237,0
,,,,,,,,238,0
,,,,,,,,239,0
,,,,,,,,240,0
,,,,,,,,241,0
,,,,,,,,242,0
,,,,,,,,243,0
,,,,,,,,244,0
,,,,,,,,245,0
,,,,,,,,246,0
,,,,,,,,247,0
,,,,,,,,248,0
,,,,,,,,249,0
,,,,,,,,250,0
,,,,,,,,251,0
,,,,,,,,252,0
,,,,,,,,253,0
,,,,,,,,254,0
,,,,,,,,255,0
,,,,,,,,256,0
,,,,,,,,257,0
,,,,,,,,258,0
,,,,,,,,259,0
,,,,,,,,260,0
,,,,,,,,261,0
,,,,,,,,262,0
,,,,,,,,263,0
,,,,,,,,264,0
,,,,,,,,265,0
,,,,,,,,266,0
,,,,,,,,267,0
,,,,,,,,268,0
,,,,,,,,269,0
,,,,,,,,270,0
,,,,,,,,271,0
,,,,,,,,272,0
,,,,,,,,273,0
,,,,,,,,274,0
,,,,,,,,275,0
,,,,,,,,276,0
,,,,,,,,277,0
,,,,,,,,278,0
,,,,,,,,279,0
,,,,,,,,280,0
,,,,,,,,281,0
,,,,,,,,282,0
,,,,,,,,283,0
,,,,,,,,284,0
,,,,,,,,285,0
,,,,,,,,286,0
,,,,,,,,287,0
,,,,,,,,288,0
,,,,,,,,289,0
,,,,,,,,290,0
,,,,,,,,291,0
,,,,,,,,292,0
,,,,,,,,293,0
,,,,,,,,294,0
,,,,,,,,295,0
,,,,,,,,296,0
,,,,,,,,297,0
,,,,,,,,298,0
,,,,,,,,299,0
,,,,,,,,300,0
,,,,,,,,301,0
,,,,,,,,302,0
,,,,,,,,303,0
,,,,,,,,304,0
,,,,,,,,305,0
,,,,,,,,306,0
,,,,,,,,307,0
,,,,,,,,308,0
,,,,,,,,309,0
,,,,,,,,310,0
,,,,,,,,311,0
,,,,,,,,312,0
,,,,,,,,313,0
,,,,,,,,314,0
,,,,,,,,315,0
,,,,,,,,316,0
,,,,,,,,317,0
,,,,,,,,318,0
,,,,,,,,319,0
,,,,,,,,320,0
,,,,,,,,321,0
,,,,,,,,322,0
,,,,,,,,323,0
,,,,,,,,324,0
,,,,,,,,325,0
,,,,,,,,326,0
,,,,,,,,327,0
,,,,,,,,328,0
,,,,,,,,329,0
,,,,,,,,330,0
,,,,,,,,331,0
,,,,,,,,332,0
,,,,,,,,333,0
,,,,,,,,334,0
,,,,,,,,335,0
,,,,,,,,336,0
,,,,,,,,337,0
,,,,,,,,338,0
,,,,,,,,339,0
,,,,,,,,340,0
,,,,,,,,341,0
,,,,,,,,342,0
,,,,,,,,343,0
,,,,,,,,344,0
,,,,,,,,345,0
,,,,,,,,346,0
,,,,,,,,347,0
,,,,,,,,348,0
,,,,,,,,349,0
,,,,,,,,350,0
,,,,,,,,351,0
,,,,,,,,352,0
,,,,,,,,353,0
,,,,,,,,354,0
,,,,,,,,355,0
,,,,,,,,356,0
,,,,,,,,357,0
,,,,,,,,358,0
,,,,,,,,359,0
,,,,,,,,360,0
,,,,,,,,361,0
,,,,,,,,362,0
,,,,,,,,363,0
,,,,,,,,364,0
,,,,,,,,365,0
,,,,,,,,366,0
,,,,,,,,367,0
,,,,,,,,368,0
,,,,,,,,369,0
,,,,,,,,370,0
,,,,,,,,371,0
,,,,,,,,372,0
,,,,,,,,373,0
,,,,,,,,374,0
,,,,,,,,375,0
,,,,,,,,376,0
,,,,,,,,377,0
,,,,,,,,378,0
,,,,,,,,379,0
,,,,,,,,380,0
,,,,,,,,381,0
,,,,,,,,382,0
,,,,,,,,383,0
,,,,,,,,384,0
,,,,,,,,385,0
,,,,,,,,386,0
,,,,,,,,387,0
,,,,,,,,388,0
,,,,,,,,389,0
,,,,,,,,390,0
,,,,,,,,391,0
,,,,,,,,392,0
,,,,,,,,393,0
,,,,,,,,394,0
,,,,,,,,395,0
,,,,,,,,396,0
,,,,,,,,397,0
,,,,,,,,398,0
,,,,,,,,399,0
,,,,,,,,400,0
,,,,,,,,401,0
,,,,,,,,402,0
,,,,,,,,403,0
,,,,,,,,404,0
,,,,,,,,405,0
,,,,,,,,406,0
,,,,,,,,407,0
,,,,,,,,408,0
,,,,,,,,409,0
,,,,,,,,410,0
,,,,,,,,411,0
,,,,,,,,412,0
,,,,,,,,413,0
,,,,,,,,414,0
,,,,,,,,415,0
,,,,,,,,416,0
,,,,,,,,417,0
,,,,,,,,418,0
,,,,,,,,419,0
,,,,,,,,420,0
,,,,,,,,421,0
,,,,,,,,422,0
,,,,,,,,423,0
,,,,,,,,424,0
,,,,,,,,425,0
,,,,,,,,426,0
,,,,,,,,427,0
,,,,,,,,428,0
,,,,,,,,429,0
,,,,,,,,430,0
,,,,,,,,431,0
,,,,,,,,432,0
,,,,,,,,433,0
,,,,,,,,434,0
,,,,,,,,435,0
,,,,,,,,436,0
,,,,,,,,437,0
,,,,,,,,438,0
,,,,,,,,439,0
,,,,,,,,440,0
,,,,,,,,441,0
,,,,,,,,442,0
,,,,,,,,443,0
,,,,,,,,444,0
,,,,,,,,445,0
,,,,,,,,446,0
,,,,,,,,447,0
,,,,,,,,448,0
,,,,,,,,449,0
,,,,,,,,450,0
,,,,,,,,451,0
,,,,,,,,452,0
,,,,,,,,453,0
,,,,,,,,454,0
,,,,,,,,455,0
,,,,,,,,456,0
,,,,,,,,457,0
,,,,,,,,458,0
,,,,,,,,459,0
,,,,,,,,460,0
,,,,,,,,461,0
,,,,,,,,462,0
,,,,,,,,463,0
,,,,,,,,464,0
,,,,,,,,465,0
,,,,,,,,466,0
,,,,,,,,467,0
,,,,,,,,468,0
,,,,,,,,469,0
,,,,,,,,470,0
,,,,,,,,471,0
,,,,,,,,472,0
,,,,,,,,473,0
,,,,,,,,474,0
,,,,,,,,475,0
,,,,,,,,476,0
,,,,,,,,477,0
,,,,,,,,478,0
,,,,,,,,479,0
,,,,,,,,480,0
,,,,,,,,481,2.194537267
,,,,,,,,482,2.194537267
,,,,,,,,483,2.194537267
,,,,,,,,484,2.194537267
,,,,,,,,485,2.194537267
,,,,,,,,486,2.194537267
,,,,,,,,487,2.194537267
,,,,,,,,488,2.194537267
,,,,,,,,489,2.194537267
,,,,,,,,490,2.194537267
,,,,,,,,491,2.194537267
,,,,,,,,492,2.194537267
,,,,,,,,493,2.194537267
,,,,,,,,494,2.194537267
,,,,,,,,495,2.194537267
,,,,,,,,496,2.194537267
,,,,,,,,497,2.194537267
,,,,,,,,498,2.194537267
,,,,,,,,499,2.194537267
,,,,,,,,500,2.194537267
,,,,,,,,501,2.194537267
,,,,,,,,502,2.194537267
,,,,,,,,503,2.194537267
,,,,,,,,504,2.194537267
,,,,,,,,505,2.194537267
,,,,,,,,506,2.194537267
,,,,,,,,507,2.194537267
,,,,,,,,508,2.194537267
,,,,,,,,509,2.194537267
,,,,,,,,510,2.194537267
,,,,,,,,511,2.194537267
,,,,,,,,512,2.194537267
,,,,,,,,513,2.194537267
,,,,,,,,514,2.194537267
,,,,,,,,515,2.194537267
,,,,,,,,516,2.194537267
,,,,,,,,517,2.194537267
,,,,,,,,518,2.194537267
,,,,,,,,519,2.194537267
,,,,,,,,520,2.194537267
,,,,,,,,521,2.194537267
,,,,,,,,522,2.194537267
,,,,,,,,523,2.194537267
,,,,,,,,524,2.194537267
,,,,,,,,525,2.194537267
,,,,,,,,526,2.194537267
,,,,,,,,527,2.194537267
,,,,,,,,528,2.194537267
,,,,,,,,529,2.194537267
,,,,,,,,530,2.194537267
,,,,,,,,531,2.194537267
,,,,,,,,532,2.194537267
,,,,,,,,533,2.194537267
,,,,,,,,534,2.194537267
,,,,,,,,535,2.194537267
,,,,,,,,536,2.194537267
,,,,,,,,537,2.194537267
,,,,,,,,538,2.194537267
,,,,,,,,539,2.194537267
,,,,,,,,540,2.194537267
,,,,,,,,541,2.194537267
,,,,,,,,542,2.194537267
,,,,,,,,543,2.194537267
,,,,,,,,544,2.194537267
,,,,,,,,545,2.194537267
,,,,,,,,546,2.194537267
,,,,,,,,547,2.194537267
,,,,,,,,548,2.194537267
,,,,,,,,549,2.194537267
,,,,,,,,550,2.194537267
,,,,,,,,551,2.194537267
,,,,,,,,552,2.194537267
,,,,,,,,553,2.194537267
,,,,,,,,554,2.194537267
,,,,,,,,555,2.194537267
,,,,,,,,556,2.194537267
,,,,,,,,557,2.194537267
,,,,,,,,558,2.194537267
,,,,,,,,559,2.194537267
,,,,,,,,560,2.194537267
,,,,,,,,561,2.194537267
,,,,,,,,562,2.194537267
,,,,,,,,563,2.194537267
,,,,,,,,564,2.194537267
,,,,,,,,565,2.194537267
,,,,,,,,566,2.194537267
,,,,,,,,567,2.194537267
,,,,,,,,568,2.194537267
,,,,,,,,569,2.194537267
,,,,,,,,570,2.194537267
,,,,,,,,571,2.194537267
,,,,,,,,572,2.194537267
,,,,,,,,573,2.194537267
,,,,,,,,574,2.194537267
,,,,,,,,575,2.194537267
,,,,,,,,576,2.194537267
,,,,,,,,577,2.194537267
,,,,,,,,578,2.194537267
,,,,,,,,579,2.194537267
,,,,,,,,580,2.194537267
,,,,,,,,581,2.194537267
,,,,,,,,582,2.194537267
,,,,,,,,583,2.194537267
,,,,,,,,584,2.194537267
,,,,,,,,585,2.194537267
,,,,,,,,586,2.194537267
,,,,,,,,587,2.194537267
,,,,,,,,588,2.194537267
,,,,,,,,589,2.194537267
,,,,,,,,590,2.194537267
,,,,,,,,591,2.194537267
,,,,,,,,592,2.194537267
,,,,,,,,593,2.194537267
,,,,,,,,594,2.194537267
,,,,,,,,595,2.194537267
,,,,,,,,596,2.194537267
,,,,,,,,597,2.194537267
,,,,,,,,598,2.194537267
,,,,,,,,599,2.194537267
,,,,,,,,600,2.194537267
,,,,,,,,601,2.194537267
,,,,,,,,602,2.194537267
,,,,,,,,603,2.194537267
,,,,,,,,604,2.194537267
,,,,,,,,605,2.194537267
,,,,,,,,606,2.194537267
,,,,,,,,607,2.194537267
,,,,,,,,608,2.194537267
,,,,,,,,609,2.194537267
,,,,,,,,610,2.194537267
,,,,,,,,611,2.194537267
,,,,,,,,612,2.194537267
,,,,,,,,613,2.194537267
,,,,,,,,614,2.194537267
,,,,,,,,615,2.194537267
,,,,,,,,616,2.194537267
,,,,,,,,617,2.194537267
,,,,,,,,618,2.194537267
,,,,,,,,619,2.194537267
,,,,,,,,620,2.194537267
,,,,,,,,621,2.194537267
,,,,,,,,622,2.194537267
,,,,,,,,623,2.194537267
,,,,,,,,624,2.194537267
,,,,,,,,625,2.194537267
,,,,,,,,626,2.194537267
,,,,,,,,627,2.194537267
,,,,,,,,628,2.194537267
,,,,,,,,629,2.194537267
,,,,,,,,630,2.194537267
,,,,,,,,631,2.194537267
,,,,,,,,632,2.194537267
,,,,,,,,633,2.194537267
,,,,,,,,634,2.194537267
,,,,,,,,635,2.194537267
,,,,,,,,636,2.194537267
,,,,,,,,637,2.194537267
,,,,,,,,638,2.194537267
,,,,,,,,639,2.194537267
,,,,,,,,640,2.194537267
,,,,,,,,641,2.194537267
,,,,,,,,642,2.194537267
,,,,,,,,643,2.194537267
,,,,,,,,644,2.194537267
,,,,,,,,645,2.194537267
,,,,,,,,646,2.194537267
,,,,,,,,647,2.194537267
,,,,,,,,648,2.194537267
,,,,,,,,649,2.194537267
,,,,,,,,650,2.194537267
,,,,,,,,651,2.194537267
,,,,,,,,652,2.194537267
,,,,,,,,653,2.194537267
,,,,,,,,654,2.194537267
,,,,,,,,655,2.194537267
,,,,,,,,656,2.194537267
,,,,,,,,657,2.194537267
,,,,,,,,658,2.194537267
,,,,,,,,659,2.194537267
,,,,,,,,660,2.194537267
,,,,,,,,661,2.194537267
,,,,,,,,662,2.194537267
,,,,,,,,663,2.194537267
,,,,,,,,664,2.194537267
,,,,,,,,665,2.194537267
,,,,,,,,666,2.194537267
,,,,,,,,667,2.194537267
,,,,,,,,668,2.194537267
,,,,,,,,669,2.194537267
,,,,,,,,670,2.194537267
,,,,,,,,671,2.194537267
,,,,,,,,672,2.194537267
,,,,,,,,673,2.194537267
,,,,,,,,674,2.194537267
,,,,,,,,675,2.194537267
,,,,,,,,676,0
,,,,,,,,677,0
,,,,,,,,678,0
,,,,,,,,679,0
,,,,,,,,680,0
,,,,,,,,681,0
,,,,,,,,682,0
,,,,,,,,683,0
,,,,,,,,684,0
,,,,,,,,685,0
,,,,,,,,686,0
,,,,,,,,687,0
,,,,,,,,688,0
,,,,,,,,689,0
,,,,,,,,690,0
,,,,,,,,691,0
,,,,,,,,692,0
,,,,,,,,693,0
,,,,,,,,694,0
,,,,,,,,695,0
,,,,,,,,696,0
,,,,,,,,697,0
,,,,,,,,698,0
,,,,,,,,699,0
,,,,,,,,700,0
,,,,,,,,701,0
,,,,,,,,702,0
,,,,,,,,703,0
,,,,,,,,704,0
,,,,,,,,705,0
,,,,,,,,706,0
,,,,,,,,707,0
,,,,,,,,708,0
,,,,,,,,709,0
,,,,,,,,710,0
,,,,,,,,711,0
,,,,,,,,712,0
,,,,,,,,713,0
,,,,,,,,714,0
,,,,,,,,715,0
,,,,,,,,716,0
,,,,,,,,717,0
,,,,,,,,718,0
,,,,,,,,719,0
,,,,,,,,720,0
,,,,,,,,721,0
,,,,,,,,722,0
,,,,,,,,723,0
,,,,,,,,724,0
,,,,,,,,725,0
,,,,,,,,726,0
,,,,,,,,727,0
,,,,,,,,728,0
,,,,,,,,729,0
,,,,,,,,730,0
,,,,,,,,731,0
,,,,,,,,732,0
,,,,,,,,733,0
,,,,,,,,734,0
,,,,,,,,735,0
,,,,,,,,736,0
,,,,,,,,737,0
,,,,,,,,738,0
,,,,,,,,739,0
,,,,,,,,740,0
,,,,,,,,741,0
,,,,,,,,742,0
,,,,,,,,743,0
,,,,,,,,744,0
,,,,,,,,745,0
,,,,,,,,746,0
,,,,,,,,747,0
,,,,,,,,748,0
,,,,,,,,749,0
,,,,,,,,750,0
,,,,,,,,751,0
,,,,,,,,752,0
,,,,,,,,753,0
,,,,,,,,754,0
,,,,,,,,755,0
,,,,,,,,756,0
,,,,,,,,757,0
,,,,,,,,758,0
,,,,,,,,759,0
,,,,,,,,760,0
,,,,,,,,761,0
,,,,,,,,762,0
,,,,,,,,763,0
,,,,,,,,764,0
,,,,,,,,765,0
,,,,,,,,766,0
,,,,,,,,767,0
,,,,,,,,768,0
,,,,,,,,769,0
,,,,,,,,770,0
,,,,,,,,771,0
,,,,,,,,772,0
,,,,,,,,773,0
,,,,,,,,774,0
,,,,,,,,775,0
,,,,,,,,776,0
,,,,,,,,777,0
,,,,,,,,778,0
,,,,,,,,779,0
,,,,,,,,780,0
,,,,,,,,781,0
,,,,,,,,782,0
,,,,,,,,783,0
,,,,,,,,784,0
,,,,,,,,785,0
,,,,,,,,786,0
,,,,,,,,787,0
,,,,,,,,788,0
,,,,,,,,789,0
,,,,,,,,790,0
,,,,,,,,791,0
,,,,,,,,792,0
,,,,,,,,793,0
,,,,,,,,794,0
,,,,,,,,795,0
,,,,,,,,796,0
,,,,,,,,797,0
,,,,,,,,798,0
,,,,,,,,799,0
,,,,,,,,800,0
,,,,,,,,801,0
,,,,,,,,802,0
,,,,,,,,803,0
,,,,,,,,804,0
,,,,,,,,805,0
,,,,,,,,806,0
,,,,,,,,807,0
,,,,,,,,808,0
,,,,,,,,809,0
,,,,,,,,810,0
,,,,,,,,811,0
,,,,,,,,812,0
,,,,,,,,813,0
,,,,,,,,814,0
,,,,,,,,815,0
,,,,,,,,816,0
,,,,,,,,817,0
,,,,,,,,818,0
,,,,,,,,819,0
,,,,,,,,820,0
,,,,,,,,821,0
,,,,,,,,822,0
,,,,,,,,823,0
,,,,,,,,824,0
,,,,,,,,825,0
,,,,,,,,826,0
,,,,,,,,827,0
,,,,,,,,828,0
,,,,,,,,829,0
,,,,,,,,830,0
,,,,,,,,831,0
,,,,,,,,832,0
,,,,,,,,833,0
,,,,,,,,834,0
,,,,,,,,835,0
,,,,,,,,836,0
,,,,,,,,837,0
,,,,,,,,838,0
,,,,,,,,839,0
,,,,,,,,840,0
,,,,,,,,841,0
,,,,,,,,842,0
